night,observationStartMJD,azimuth,altitude,rotTelPos,rotSkyPos,filter,band,scheduler_note,survey
266,61473.000966337175,316.3809067479242,74.35222487817333,-25.21075071270467,76.13285721773664,r_57,r,greedy r,WFD (greedy)
267,61473.999987039555,332.11781320566354,72.65448133494307,-40.74586047944885,105.9058215423511,r_57,r,greedy r,WFD (greedy)
268,61474.99966491034,261.29444725553196,32.0092319297626,-46.186273005995396,68.8395159454593,i_39,i,"twilight_near_sun, 0",twilight
269,61475.99827161941,28.58124549502123,56.547414296768366,-56.98296033625986,171.2531650028093,r_57,r,greedy r,WFD (greedy)
270,61476.99742879464,7.2607881076066745,50.843590958781235,-52.90728426449225,149.09699918485063,r_57,r,greedy r,WFD (greedy)
271,61477.99680735943,295.68271241813443,73.84162298167661,-38.8169502902517,71.35286271107321,r_57,r,greedy r,WFD (greedy)
272,61478.99619344521,262.5901979190045,33.0958149914387,-53.645779032365525,76.41298151957912,r_57,r,"twilight_near_sun, 0",twilight
273,61479.994867028945,38.94582015487963,63.48848369218956,11.451625350853742,111.72924533941718,r_57,r,greedy r,WFD (greedy)
274,61480.99397320458,35.55440001953049,61.011933122955824,22.191957915899366,97.99287052533025,r_57,r,greedy r,WFD (greedy)
276,61482.99269204688,266.64874759598786,32.903709753737424,-21.891401320062354,46.42652066779597,i_39,i,"twilight_near_sun, 0",twilight
277,61483.99130636949,10.749199382863644,59.95740121956968,1.1420015750377515,97.9851150004028,r_57,r,greedy r,WFD (greedy)
278,61484.99043059395,14.502884545893,62.701249819470405,45.65918395839889,56.716968178580316,r_57,r,greedy r,WFD (greedy)
279,61485.98967240969,30.037865189797593,43.44908529290362,42.48433762971108,73.5593031598806,r_57,r,greedy r,WFD (greedy)
280,61486.98922978773,267.2741071708466,32.244675379096144,-54.83955667828542,79.82947294944519,r_57,r,"twilight_near_sun, 0",twilight
281,61487.98800701816,46.42970697699408,45.407904965298506,-37.927106859304494,166.65056230792848,r_57,r,greedy r,WFD (greedy)
282,61488.98702733449,29.335914373904227,54.85464898338639,-31.110960832762423,146.02720583428814,r_57,r,greedy r,WFD (greedy)
283,61489.98613814599,23.283840937146785,60.884605542105334,-29.464520538615442,139.32629425893134,r_57,r,greedy r,WFD (greedy)
284,61490.98572730933,277.6285002364281,31.171549482146695,8.517285867994245,21.167599869778023,i_39,i,"twilight_near_sun, 0",twilight
285,61491.984429876,24.92565514346607,64.46903209331265,-9.355034610268532,120.72490507162388,r_57,r,greedy r,WFD (greedy)
286,61492.98374987401,44.68195010725314,34.93690358429357,-53.82459717492791,182.1990203785879,r_57,r,greedy r,WFD (greedy)
287,61493.982751392476,25.212225554829807,61.55777290309238,-14.538994879847888,126.05596582874814,r_57,r,greedy r,WFD (greedy)
288,61494.9823865259,274.21871544101833,31.98252821649788,2.7989293376341413,25.22921215681969,i_39,i,"twilight_near_sun, 0",twilight
289,61495.981093697446,3.526701567755152,64.25898121408852,-47.09972523633723,140.0133839834804,r_57,r,greedy r,WFD (greedy)
290,61496.98024232646,3.357600225311789,69.16282424446901,40.89223619870786,51.904558623528544,r_57,r,greedy r,WFD (greedy)
291,61497.97946748376,17.23097358465212,61.27334862564379,-53.13789102446252,157.84798117880564,r_57,r,greedy r,WFD (greedy)
292,61498.97909410475,274.3550244599549,33.35973428205237,50.92118099177529,336.89043216103096,z_20,z,"twilight_near_sun, 0",twilight
293,61499.977964746904,38.94025205530311,35.80222558489341,-47.808174559361234,171.83107436127912,r_57,r,greedy r,WFD (greedy)
294,61500.977156112094,35.58325719035152,36.84154537062142,41.54250384744481,79.73695707768569,r_57,r,greedy r,WFD (greedy)
295,61501.97622691613,17.17742738290768,70.90859369072108,49.26692191732978,55.71138943041466,r_57,r,greedy r,WFD (greedy)
296,61502.97587287342,277.43327470910333,33.452164266103985,57.49240728721397,331.73578517055967,z_20,z,"twilight_near_sun, 0",twilight
297,61503.97462262304,13.393636592671044,65.39765381836615,37.016402442147594,64.46497214858641,r_57,r,greedy r,WFD (greedy)
298,61504.97383664168,20.43715546948351,67.23344145453363,34.3741580094891,73.26618825530609,r_57,r,greedy r,WFD (greedy)
299,61505.97311390926,342.34245893147755,59.475649202329855,17.61938705389052,57.04259266815971,r_57,r,greedy r,WFD (greedy)
301,61507.97158222255,348.24958004438776,70.9839828497508,-42.97827728436088,122.49164776637146,r_57,r,greedy r,WFD (greedy)
302,61508.970826845994,23.286076827106644,66.12596263997767,5.121168371153658,104.93309796165431,r_57,r,greedy r,WFD (greedy)
303,61509.97004737257,10.207544238208548,71.74911423952035,2.7821185493242435,96.10031811576263,r_57,r,greedy r,WFD (greedy)
304,61510.96975855555,285.89237055745156,31.81019082837036,42.87698368204169,350.6170077620506,i_39,i,"twilight_near_sun, 0",twilight
305,61511.96872534829,349.0022847681865,50.32610621453846,-4.045276952275221,84.30331442751596,r_57,r,greedy r,WFD (greedy)
306,61512.96792952124,355.2187320043845,65.1736363779807,-13.057027641959317,98.77623711264158,r_57,r,greedy r,WFD (greedy)
308,61514.96692798033,287.31836268558095,31.498468846289303,-28.055298867701083,62.27139528266115,r_57,r,"twilight_near_sun, 0",twilight
309,61515.96595186566,35.51787167523763,63.161616116343794,-42.58453706794433,162.90355371241134,r_57,r,greedy r,WFD (greedy)
310,61516.96514167393,1.0917291678901204,73.08411198725871,-1.5075226417508798,92.34921067658061,r_57,r,greedy r,WFD (greedy)
311,61517.96449288436,0.4666112634215732,71.17883132428264,-8.950087642265606,99.23562078063449,r_57,r,greedy r,WFD (greedy)
312,61518.96427855231,285.947790411764,32.23607125422889,-32.13652002506625,65.62859740696868,r_57,r,"twilight_near_sun, 0",twilight
313,61519.96325102001,22.924227850348853,63.243370573800135,-15.161391475467177,124.80797215400793,r_57,r,greedy r,WFD (greedy)
314,61520.96257555797,7.701281474702328,71.75676297461159,-14.936040111075354,111.6185083271241,r_57,r,greedy r,WFD (greedy)
315,61521.962033224576,27.437916052138988,59.06593866757158,-20.06969886915262,133.45259622350687,r_57,r,greedy r,WFD (greedy)
316,61522.961757065765,290.9215186874346,31.881668020892153,-14.487857619468405,50.54065518454312,z_20,z,"twilight_near_sun, 0",twilight
317,61523.96075809483,8.918676473791585,73.06804786033265,23.489142111050548,74.313023318262,r_57,r,greedy r,WFD (greedy)
318,61524.960221982525,3.1541114904259135,65.6750526748342,-23.5741803795276,116.20047707150053,r_57,r,greedy r,WFD (greedy)
319,61525.959706586196,5.447944683937805,68.8119284935259,54.74294746365951,39.91128413767618,r_57,r,greedy r,WFD (greedy)
320,61526.95948783541,288.0607501888852,33.28743169341727,49.91543421661441,344.6023352369679,r_57,r,"twilight_near_sun, 0",twilight
321,61527.95853445401,16.637447457427402,70.03017324017588,-1.2558481501181025,105.74864181598001,r_57,r,greedy r,WFD (greedy)
322,61528.958029920395,21.92466118082148,71.41464711659535,-19.50510326682575,128.72611453164777,r_57,r,greedy r,WFD (greedy)
323,61530.08271845731,312.1055147407031,46.11139905075339,-43.305774648393104,93.33170089650959,r_57,r,"DD:COSMOS, 20270504, 8, 51907",DDF
324,61531.08384130192,310.45784408299136,45.099088650572,-48.71846913236476,97.50718820351644,u_24,u,"DD:COSMOS, 20270505, 0, 49427",DDF
326,61533.084626413896,308.12599130981994,43.74088119484672,-37.92577447806654,85.00080747678903,u_24,u,"DD:COSMOS, 20270506, 0, 49435",DDF
328,61534.95556998013,282.8325665098725,33.00591105996036,15.863831547105342,16.0124906091927,r_57,r,"twilight_near_sun, 0",twilight
329,61535.95482607116,9.085038389084882,45.52274161843198,-24.97435930739006,122.96262607354983,r_57,r,greedy r,WFD (greedy)
330,61536.95429585997,22.42691356973638,64.48142498992051,29.012859252015357,80.27814137017478,r_57,r,greedy r,WFD (greedy)
331,61537.9539327377,332.6970044397519,75.10706671943527,-34.84271202447175,100.27431883044919,r_57,r,greedy r,WFD (greedy)
332,61538.95382598026,294.8444811621475,32.17808090394964,23.356707398472654,14.81234438552525,r_57,r,"twilight_near_sun, 0",twilight
333,61539.95313039883,339.26024860172635,68.7498501697398,44.01144173552389,27.773078408112376,r_57,r,greedy r,WFD (greedy)
335,61541.953202035496,125.93685236294668,31.62372040442981,13.78613978064545,153.2146836887024,r_57,r,"ToO, neutrino, r, 99, i2, 169",ToO
337,61543.951863133676,1.2389320607528505,45.83024678930807,27.528122291133343,63.49119868100271,r_57,r,greedy r,WFD (greedy)
339,61545.95119921688,20.078953998203513,70.57069127459111,53.38334319373542,54.19164466259445,r_57,r,greedy r,WFD (greedy)
340,61546.95167202768,125.16788270553461,34.69758532290775,-43.444378485681185,213.07001914004442,r_57,r,"ToO, neutrino, r, 99, i7, 180",ToO
341,61547.95067297319,3.4141043650767835,73.05777094078059,56.21264626027735,36.74361327716419,r_57,r,greedy r,WFD (greedy)
344,61550.95023393162,298.45228909353807,31.268920467303573,33.91204136141452,6.238591729424487,z_20,z,"twilight_near_sun, 0",twilight
345,61551.94983278681,349.58821545545635,47.632030216536414,35.837825043215986,44.907773565587334,r_57,r,greedy r,WFD (greedy)
346,61553.320171815096,136.47327094936162,65.73036063634872,53.10950040091641,158.5064872980886,z_20,z,"templates iz, 30, 69",templates
348,61554.949563664944,293.4465932025199,32.741437743909174,10.768316167991427,26.649087780737933,r_57,r,"twilight_near_sun, 0",twilight
349,61555.94986566794,124.13630758306302,40.53836552221036,-48.516897122892516,223.23560119396828,u_24,u,"ToO, neutrino, u, 99, i0, 164",ToO
351,61557.948871034954,4.024395181308616,61.27731373437031,-38.70036582899191,132.1300610325885,r_57,r,greedy r,WFD (greedy)
352,61558.94903232927,301.6359059190001,32.402044024787955,7.813156393867534,34.29480015462015,r_57,r,"twilight_near_sun, 0",twilight
353,61560.198621434254,359.8393562730301,74.07832146038875,10.430757957892924,79.57864174133773,u_24,u,"templates uu, 25, 25",templates
355,61561.94879953647,54.607486453888896,51.12535436487937,3.17776054372636,131.80434252259232,r_57,r,greedy r,WFD (greedy)
356,61563.08437310117,338.9854745459074,70.41461736312678,32.71337988879471,38.90966574839235,z_20,z,"templates iz, 12, 47",templates
357,61563.94871892544,52.11951628178798,51.827717815869455,36.39866153501535,96.75521947906897,r_57,r,greedy r,WFD (greedy)
358,61564.94844394456,358.7577526567368,72.25193993857982,0.27770248067680187,88.5861800094693,r_57,r,greedy r,WFD (greedy)
359,61565.948662931485,45.801649138261624,53.48660278902036,12.504587528452959,115.84765933532522,r_57,r,greedy r,WFD (greedy)
380,61586.951615372695,295.6491346066936,32.08324495686794,6.346854895497603,32.31918525759107,r_57,r,"twilight_near_sun, 0",twilight
381,61588.20149868908,19.816530061911095,84.25580424654419,56.86366525421816,52.12958200794922,i_39,i,"pair_33, iz, bs 52, a",WFD (pairs)
382,61588.95189959209,37.77545099963288,49.181384713809216,34.22273792709364,87.8939584378251,r_57,r,greedy r,WFD (greedy)
383,61589.952027599546,7.649183175602846,68.17206874014083,-1.3399690297619744,98.06030989733975,r_57,r,greedy r,WFD (greedy)
384,61590.952705318596,286.49489892379387,33.93609356593868,-14.915742422763802,48.633873625293745,r_57,r,"twilight_near_sun, 0",twilight
385,61592.20253933035,7.895819894335656,72.56181441748723,59.967434544296175,37.17934312003719,i_39,i,"pair_33, iz, bs 52, a",WFD (pairs)
387,61594.20367182052,127.27202982535562,26.27600053257531,1.1437793998383545,161.0527706406769,u_24,u,"DD:ELAISS1, 20270705, 0, 20184",DDF
388,61594.95386673955,281.858706162931,33.20683118141025,-45.887932605356916,77.32317037828601,z_20,z,"twilight_near_sun, 0",twilight
389,61595.95377994569,27.73262989808694,56.74205302557373,42.829602230129,70.96076439234298,r_57,r,greedy r,WFD (greedy)
390,61596.95414965523,33.41716908583919,44.714708617080966,17.004527389635477,101.9088257379818,r_57,r,greedy r,WFD (greedy)
391,61597.9546158587,58.84489561865117,28.084529525201397,-45.03652716383178,183.65545866731873,r_57,r,"ToO, GW_case_B_C, r, 128, i2, 1496",ToO
392,61598.95501434037,289.9587593480335,32.72679383892669,10.552094295531381,25.056895769270053,i_39,i,"twilight_near_sun, 0",twilight
394,61600.955529319916,55.44684803135784,30.314522363126297,-58.165042501454934,194.52237042093515,r_57,r,"ToO, GW_case_B_C, r, 128, i5, 1906",ToO
395,61601.955575208085,351.23659796511345,69.19879277976769,-4.3665554124737955,86.75517763014427,r_57,r,greedy r,WFD (greedy)
396,61602.95634226003,283.1398656671762,33.18580984419782,38.9653024163877,353.12685316645593,r_57,r,"twilight_near_sun, 0",twilight
397,61603.95701428123,121.60927940651287,47.708363888195855,-24.525798708392248,204.41561387967602,g_6,g,"ToO, GW_case_D_E, g, 130, i3, 854",ToO
398,61604.95654764333,10.12786143990092,70.7026423756983,-3.6140291978623136,102.60797251321932,r_57,r,greedy r,WFD (greedy)
399,61605.956951066,28.600678828422,68.085543455098,-5.772977391119921,120.75741639151255,r_57,r,greedy r,WFD (greedy)
401,61607.95762301978,336.02960466580043,74.47655558646234,51.41080046335577,17.256522604072455,r_57,r,greedy r,WFD (greedy)
402,61609.08331537536,73.06278368113789,64.25061504693251,34.05631929576369,117.77499337954843,r_57,r,"ToO, GW_case_B_C, r, 136, i0, 3130",ToO
406,61613.08412624331,69.42810352292867,66.05868702419782,-25.576225718919293,174.94994742189334,r_57,r,"ToO, GW_case_B_C, r, 136, i5, 3947",ToO
410,61617.084740241524,330.21790531299155,83.99766613104084,23.373716447271008,38.54149391149221,r_57,r,"pair_33, gr, bs 52, a",WFD (pairs)
415,61621.962665956744,313.62061845745995,68.34986244606891,-30.59338565549309,80.46843198069067,r_57,r,greedy r,WFD (greedy)
420,61627.21361665649,124.10497200495946,51.85979573788243,-50.80896413963319,236.35034249200686,y_10,y,"DD:ELAISS1, 20270807, 0, 20418",DDF
421,61627.96551892816,217.01200398618,33.76300769437388,-55.87938006010187,59.69576292143223,r_57,r,"ToO, BBH, r, 144, i0, 226",ToO
422,61628.96500710566,350.20231161430814,63.7200084142607,-58.42951099099425,140.07418504471974,r_57,r,greedy r,WFD (greedy)
424,61630.966088143825,279.4691035977216,32.771890457155386,12.67600524654495,17.755019146581475,i_39,i,"twilight_near_sun, 0",twilight
426,61632.96631104396,347.3343682769715,70.63115199493132,-30.07563710855252,109.07067267299804,r_57,r,greedy r,WFD (greedy)
427,61633.96669389522,354.3614466691498,69.23009789919986,43.1713491072852,42.02661466232586,r_57,r,greedy r,WFD (greedy)
428,61635.086181103776,18.06006960213093,72.14245089284734,-51.76356980704492,157.8771994600984,r_57,r,greedy r,WFD (greedy)
429,61635.96746383073,30.989091564456352,50.42364913946769,36.75341582596684,79.91145505684074,r_57,r,greedy r,WFD (greedy)
430,61636.96783126564,23.711904866359358,46.967527933614555,51.94610027047556,58.85814628614692,r_57,r,greedy r,WFD (greedy)
431,61637.96819460372,39.185795352589075,70.40640115088135,33.757995726835695,90.71344287204963,r_57,r,greedy r,WFD (greedy)
432,61638.96882743557,284.9381976212525,32.197864834495384,23.80610473605985,9.363949125865586,z_20,z,"twilight_near_sun, 0",twilight
433,61639.969037305134,303.1160174891757,68.19901935127167,40.97209435536702,359.98427197289953,r_57,r,greedy r,WFD (greedy)
434,61640.96932119671,49.57477762654784,53.68910613389377,-54.67372374107534,186.0863967407359,r_57,r,greedy r,WFD (greedy)
435,61641.9695171188,331.39308833601234,64.34260567272342,-34.95286745793095,100.44550396309319,r_57,r,greedy r,WFD (greedy)
436,61642.970350111056,267.636632750239,43.201597790867936,-45.09302183555462,66.8126908272936,r_57,r,"ToO, GW_case_A, r, 154, i0, 323",ToO
438,61644.971051128334,267.1758905936331,40.298959172777394,29.346914377621218,353.167474567551,r_57,r,"ToO, GW_case_A, r, 154, i1, 489",ToO
439,61645.97146961416,258.20163209617544,40.15923741612035,15.477169415905239,2.3516630421353186,g_6,g,"ToO, GW_case_A, g, 154, i2, 544",ToO
440,61646.971676659385,276.86589457113564,32.43378116766854,42.13617257593235,347.17299281858175,z_20,z,"twilight_near_sun, 0",twilight
441,61647.971596871255,351.24153772391645,58.68449373469078,-40.52858017290274,123.1174254305514,r_57,r,greedy r,WFD (greedy)
442,61648.972370048825,82.11757193541199,64.82564786643655,28.33496023303078,131.2379048496326,r_57,r,greedy r,WFD (greedy)
443,61649.97236835436,21.2123846706692,46.82664933932875,-36.23042436008167,144.929747952327,r_57,r,greedy r,WFD (greedy)
444,61650.97378111429,173.05471343723124,59.2016371040468,-27.699812955811975,285.70776717766046,r_57,r,"ToO, BBH, r, 155, i2, 529",ToO
445,61651.9730119826,356.2727936491065,58.07086692812372,26.0370225415754,60.8953457343561,r_57,r,greedy r,WFD (greedy)
446,61652.97451830991,176.64101266300221,57.69631574745586,57.45220991233544,206.60220269586617,r_57,r,"ToO, BBH, r, 155, i3, 548",ToO
447,61653.973644663776,1.6821742826615185,71.69039587987118,14.90449138905284,76.73924317989082,r_57,r,greedy r,WFD (greedy)
448,61654.97456844749,269.1281682874659,32.9067295711906,-53.48176277065107,79.25229668727678,i_39,i,"twilight_near_sun, 0",twilight
449,61656.19562962835,71.42234058423679,36.980599653979326,20.509056863127153,124.65680362894709,y_10,y,"DD:XMM_LSS, 20270906, 0, 11022",DDF
451,61657.97566962703,266.6220560668126,57.56617394830952,46.056290023492565,328.84096664878746,r_57,r,"ToO, GW_case_A, r, 163, i0, 597",ToO
452,61658.975950002045,277.60043879127585,58.892737024809634,25.22722577660622,357.60567297292687,r_57,r,"ToO, GW_case_A, r, 163, i0, 660",ToO
453,61659.97632111146,276.95082644553156,52.26633704062831,-39.160034375989184,63.796759386556076,r_57,r,"ToO, GW_case_A, r, 163, i2, 827",ToO
455,61661.97682699647,308.06946947444135,74.48025445020428,-37.068137649581345,80.84889131977488,r_57,r,greedy r,WFD (greedy)
457,61663.9775309674,47.701315967421145,69.78253618490228,-4.196380696280954,135.95011304907774,r_57,r,greedy r,WFD (greedy)
458,61664.977849188224,39.47331723247646,52.008830461498775,34.610435331189734,88.84048400043937,r_57,r,greedy r,WFD (greedy)
459,61665.978061292735,352.8268600528505,72.52027581360346,17.954751458780216,65.85154318620317,r_57,r,greedy r,WFD (greedy)
